client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total,anomaly_score,is_anomaly,ja4_present,duration_s,bytes_per_packet,bytes_per_s,c2s_to_s2c_ratio,s2c_to_c2s_ratio,is_tls,is_tls_nonstandard_port,timeline_bucket_id,timeline_bucket_s
155.138.160.67,10.10.20.147,80,50791,6,2,2,0,108,108,0,108,108,0,1695912231102763000,1695912231156865000,54102000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0017398769,0,1,0.054102,54.0,1996.2293445713653,108.0,0.0,1,1,28265203,1695912180
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920605849396000,1695920666248900000,60399504000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.399504,62.5,8.278213675397069,1.0,1.0,1,0,28265343,1695920580
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920726188742000,1695920790205345000,64016603000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,64.016603,62.5,7.810473792244177,1.0,1.0,1,0,28265345,1695920700
10.10.20.147,20.44.239.154,50806,443,6,22,10,12,6859,1955,4904,6859,1955,4904,1695912546755685000,1695912550202357000,3446672000,2,1,1,21,1,0,9,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,311.773,0.9986608,1,1,3.446672,311.77272727272725,1990.0356053607654,0.3986541598694943,2.5084398976982096,1,0,28265209,1695912540
10.10.20.147,141.98.80.158,50983,443,6,25,11,14,13762,5717,8045,13762,5717,8045,1695923844203110000,1695923845256316000,1053206000,2,1,1,24,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,550.48,0.9987501,1,1,1.053206,550.48,13066.769463903547,0.710627719080174,1.4072065768759838,1,0,28265397,1695923820
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695920749437991000,1695920752470338000,3032347000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.032347,110.0,108.82659537315484,330.0,0.0,1,1,28265345,1695920700
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695920929362416000,1695920929362573000,157000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.0,0.00011941318,0,1,0.000157,86.0,1095541.4012738853,172.0,0.0,1,1,28265348,1695920880
10.10.20.20,10.10.20.147,49669,50875,6,2,2,0,108,108,0,108,108,0,1695916969651358000,1695916969651484000,126000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.0026246407,0,1,0.000126,54.0,857142.8571428572,108.0,0.0,1,1,28265282,1695916920
20.189.173.13,10.10.20.147,443,50801,6,2,2,0,108,108,0,108,108,0,1695912539065057000,1695912539158075000,93018000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0018355472,0,1,0.093018,54.0,1161.0656002064115,108.0,0.0,1,1,28265208,1695912480
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695920929363321000,1695920944426110000,15062789000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.0,0.0014758334,0,1,15.062789,179.0,71.30153652155653,1074.0,0.0,1,1,28265348,1695920880
10.10.20.147,10.10.20.20,52049,53,17,2,1,1,308,154,154,308,154,154,1695920929364007000,1695920929365558000,1551000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.00033189222,0,1,0.001551,154.0,198581.56028368793,1.0,1.0,1,1,28265348,1695920880
10.10.20.147,10.10.20.20,50946,445,6,28,16,12,8122,5638,2484,8122,5638,2484,1695920931911739000,1695920942677491000,10765752000,2,1,1,27,0,1,18,0,-,0,0,0,-,-,-,290.071,0.07957323,0,1,10.765752,290.07142857142856,754.4294165423836,2.2697262479871174,0.440581766583895,1,1,28265348,1695920880
10.10.20.147,10.10.20.20,58042,53,17,2,1,1,232,78,154,232,78,154,1695921024821710000,1695921024822120000,410000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.000595686,0,1,0.00041,116.0,565853.6585365854,0.5064935064935064,1.9743589743589745,1,1,28265350,1695921000
10.10.20.147,10.10.20.20,49342,53,17,2,1,1,227,76,151,227,76,151,1695921024822561000,1695921024822905000,344000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.5,0.000595686,0,1,0.000344,113.5,659883.7209302326,0.5033112582781457,1.986842105263158,1,1,28265350,1695921000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695921049380588000,1695921052381761000,3001173000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.001173,110.0,109.95700681033715,330.0,0.0,1,1,28265350,1695921000
10.10.20.147,157.245.106.203,50947,443,6,14,6,8,3014,832,2182,3014,832,2182,1695921103724272000,1695921171032429000,67308157000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.308157,215.28571428571428,44.77911941638813,0.38130155820348305,2.6225961538461537,1,0,28265351,1695921060
10.10.20.147,10.10.20.20,56170,53,17,2,1,1,409,72,337,409,72,337,1695930238330999000,1695930238377800000,46801000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,204.5,9.895173e-05,0,1,0.046801,204.5,8739.12950577979,0.21364985163204747,4.680555555555555,1,1,28265503,1695930180
10.10.20.147,10.10.20.20,62474,53,17,2,1,1,232,78,154,232,78,154,1695919224586757000,1695919224587251000,494000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.00062252535,0,1,0.000494,116.0,469635.6275303644,0.5064935064935064,1.9743589743589745,1,1,28265320,1695919200
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695921169398181000,1695921172461442000,3063261000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.063261,110.0,107.72833264942166,330.0,0.0,1,1,28265352,1695921120
157.245.106.203,10.10.20.147,443,50947,6,2,2,0,108,108,0,108,108,0,1695921171032963000,1695921171033076000,113000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.004593785,0,1,0.000113,54.0,955752.2123893806,108.0,0.0,1,1,28265352,1695921120
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695922429447094000,1695922432493539000,3046445000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.046445,110.0,108.32297973539652,330.0,0.0,1,1,28265373,1695922380
10.10.20.147,23.222.241.142,50896,443,6,26,12,14,8171,1106,7065,8171,1106,7065,1695916938394501000,1695916958868772000,20474271000,2,1,1,25,1,0,11,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,314.269,0.99872595,1,1,20.474271,314.2692307692308,399.0862482967037,0.15654635527246993,6.387884267631103,1,0,28265282,1695916920
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695921212790868000,1695921273165660000,60374792000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.374792,62.5,8.281602030198298,1.0,1.0,1,0,28265353,1695921180
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695928811784403000,1695928872143902000,60359499000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.359499,62.5,8.283700300428272,1.0,1.0,1,0,28265480,1695928800
10.10.20.147,10.10.20.20,50872,389,6,1,1,0,54,54,0,54,54,0,1695916904943269000,1695916904943269000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.0,0.037430726,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265281,1695916860
10.10.20.147,157.245.106.203,50964,443,6,3,3,0,193,193,0,193,193,0,1695922078407254000,1695922078407410000,156000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0008695368,0,1,0.000156,64.33333333333333,1237179.4871794872,193.0,0.0,1,0,28265367,1695922020
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695921333119407000,1695921393480826000,60361419000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.361419,62.5,8.28343680919761,1.0,1.0,1,0,28265355,1695921300
10.10.20.147,157.245.106.203,50949,443,6,14,6,8,3014,832,2182,3014,832,2182,1695921406083036000,1695921473422554000,67339518000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.339518,215.28571428571428,44.75826512449941,0.38130155820348305,2.6225961538461537,1,0,28265356,1695921360
10.10.20.147,157.245.106.203,50907,443,6,3,3,0,193,193,0,193,193,0,1695917830398561000,1695917830398970000,409000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000409,64.33333333333333,471882.64058679703,193.0,0.0,1,0,28265297,1695917820
141.98.80.158,10.10.20.147,443,51000,6,2,1,1,108,54,54,108,54,54,1695923922955846000,1695923922956089000,243000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9721113,1,1,0.000243,54.0,444444.44444444444,1.0,1.0,1,1,28265398,1695923880
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695921409403622000,1695921412465274000,3061652000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.061652,110.0,107.78494747280226,330.0,0.0,1,1,28265356,1695921360
10.10.20.147,10.10.20.20,65078,53,17,2,1,1,184,76,108,184,76,108,1695912160092950000,1695912160093243000,293000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,92.0,0.0006356015,0,1,0.000293,92.0,627986.3481228668,0.7037037037037037,1.4210526315789473,1,1,28265202,1695912120
10.10.20.147,157.245.106.203,50949,443,6,3,3,0,193,193,0,193,193,0,1695921473422887000,1695921473423250000,363000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000363,64.33333333333333,531680.4407713499,193.0,0.0,1,0,28265357,1695921420
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695921453434180000,1695921514483428000,61049248000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.049248,62.5,8.19010907390702,1.0,1.0,1,0,28265357,1695921420
10.10.20.147,23.222.241.142,50896,443,6,1,1,0,54,54,0,54,54,0,1695923622838981000,1695923622838981000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.0,0.037430726,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265393,1695923580
157.245.106.203,10.10.20.147,443,50949,6,2,2,0,108,108,0,108,108,0,1695921473423312000,1695921473423376000,64000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.005380315,0,1,6.4e-05,54.0,1687500.0,108.0,0.0,1,1,28265357,1695921420
10.10.20.147,10.10.20.20,56016,53,17,2,1,1,245,83,162,245,83,162,1695921519624301000,1695921520354818000,730517000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,122.5,0.00023054739,0,1,0.730517,122.5,335.3789165755212,0.5123456790123457,1.9518072289156627,1,1,28265358,1695921480
10.10.20.147,10.10.20.20,65166,53,17,2,1,1,275,80,195,275,80,195,1695921521147354000,1695921521196750000,49396000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,137.5,0.00011416984,0,1,0.049396,137.5,5567.252409101951,0.41025641025641024,2.4375,1,1,28265358,1695921480
10.10.20.147,23.222.241.187,50951,443,6,18,7,11,8839,915,7924,8839,915,7924,1695921521197614000,1695921521419369000,221755000,2,1,1,17,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,491.056,0.9983581,1,1,0.221755,491.05555555555554,39859.304187053276,0.11547198384654216,8.660109289617486,1,0,28265358,1695921480
10.10.20.147,10.10.20.20,52248,53,17,2,1,1,257,89,168,257,89,168,1695927229694271000,1695927229694682000,411000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.5,0.000477263,0,1,0.000411,128.5,625304.1362530413,0.5297619047619048,1.8876404494382022,1,1,28265453,1695927180
10.10.20.147,23.222.241.187,50951,443,6,3,3,0,193,193,0,193,193,0,1695921521419676000,1695921521420068000,392000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000392,64.33333333333333,492346.93877551024,193.0,0.0,1,0,28265358,1695921480
10.10.20.147,52.162.222.96,50853,443,6,1,1,0,54,54,0,54,54,0,1695915533297640000,1695915533297640000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265258,1695915480
10.10.20.147,52.97.146.210,50952,443,6,18,7,11,7298,1212,6086,7298,1212,6086,1695921522156346000,1695921522964289000,807943000,2,1,1,17,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,405.444,0.9984842,1,1,0.807943,405.44444444444446,9032.815433762036,0.19914558001971738,5.021452145214521,1,0,28265358,1695921480
10.10.20.147,52.97.146.210,50952,443,6,3,3,0,193,193,0,193,193,0,1695921522964577000,1695921522964847000,270000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.00027,64.33333333333333,714814.8148148148,193.0,0.0,1,0,28265358,1695921480
10.10.20.147,10.10.20.20,58682,53,17,2,1,1,354,78,276,354,78,276,1695921522966059000,1695921523012361000,46302000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,177.0,0.00011886332,0,1,0.046302,177.0,7645.458079564597,0.2826086956521739,3.5384615384615383,1,1,28265358,1695921480
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695924468292121000,1695924529605107000,61312986000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.312986,62.5,8.154879294249346,1.0,1.0,1,0,28265407,1695924420
10.10.20.147,52.96.10.242,50954,443,6,19,7,12,7713,1113,6600,7713,1113,6600,1695921523379490000,1695921523636889000,257399000,2,1,1,18,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,405.947,0.99755776,1,1,0.257399,405.94736842105266,29965.15137976449,0.16863636363636364,5.929919137466308,1,0,28265358,1695921480
10.10.20.147,52.96.10.242,50954,443,6,3,3,0,193,193,0,193,193,0,1695921523637387000,1695921523637954000,567000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002933777,0,1,0.000567,64.33333333333333,340388.00705467374,193.0,0.0,1,0,28265358,1695921480
10.10.20.147,141.98.80.158,51003,443,6,1,1,0,54,54,0,54,54,0,1695923930488611000,1695923930488611000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265398,1695923880
10.10.20.147,141.98.80.158,51026,443,6,28,14,14,13427,5737,7690,13427,5737,7690,1695923969910430000,1695923970921746000,1011316000,2,1,1,27,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,479.536,0.99881834,1,1,1.011316,479.5357142857143,13276.760181782944,0.7460338101430429,1.340421823252571,1,0,28265399,1695923940
52.96.10.242,10.10.20.147,443,50954,6,2,2,0,108,108,0,108,108,0,1695921523637989000,1695921523638180000,191000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.004886115,0,1,0.000191,54.0,565445.0261780105,108.0,0.0,1,1,28265358,1695921480
10.10.20.20,10.10.20.147,135,50920,6,2,2,0,108,108,0,108,108,0,1695918885001169000,1695918885001357000,188000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.0027920138,0,1,0.000188,54.0,574468.085106383,108.0,0.0,1,1,28265314,1695918840
10.10.20.147,10.10.20.20,64529,53,17,2,1,1,271,88,183,271,88,183,1695921523642401000,1695921523676854000,34453000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,135.5,0.0001252694,0,1,0.034453,135.5,7865.788175195194,0.4808743169398907,2.0795454545454546,1,1,28265358,1695921480
192.229.211.108,10.10.20.147,80,51099,6,2,2,0,108,108,0,108,108,0,1695930358741810000,1695930358789023000,47213000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0015801664,0,1,0.047213,54.0,2287.505559909347,108.0,0.0,1,1,28265505,1695930300
157.245.106.203,10.10.20.147,443,50965,6,2,2,0,108,108,0,108,108,0,1695922380808711000,1695922380808732000,21000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.026821366,0,1,2.1e-05,54.0,5142857.142857143,108.0,0.0,1,1,28265373,1695922380
10.10.20.147,10.10.20.20,59518,53,17,3,2,1,244,152,92,244,152,92,1695916248481938000,1695916248569244000,87306000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,81.333,0.00017667067,0,1,0.087306,81.33333333333333,2794.7678280988707,1.6521739130434783,0.6052631578947368,1,1,28265270,1695916200
10.10.20.147,13.107.6.163,50955,443,6,20,7,13,11196,3533,7663,11196,3533,7663,1695921523677804000,1695921524037642000,359838000,2,1,1,19,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,559.8,0.9985147,1,1,0.359838,559.8,31114.001300585263,0.4610465874983688,2.168978205491084,1,0,28265358,1695921480
10.10.20.147,10.10.20.20,53565,53,17,2,1,1,160,72,88,160,72,88,1695923834919278000,1695923835209976000,290698000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,80.0,0.00013399796,0,1,0.290698,80.0,550.3993835526904,0.8181818181818182,1.2222222222222223,1,1,28265397,1695923820
10.10.20.147,10.10.20.20,54970,53,17,2,1,1,413,85,328,413,85,328,1695916905023706000,1695916905024020000,314000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,206.5,0.00034666286,0,1,0.000314,206.5,1315286.6242038216,0.25914634146341464,3.8588235294117648,1,1,28265281,1695916860
10.10.20.147,13.107.6.163,50955,443,6,3,3,0,193,193,0,193,193,0,1695921524037996000,1695921524038505000,509000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002933777,0,1,0.000509,64.33333333333333,379174.85265225935,193.0,0.0,1,0,28265358,1695921480
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695921529419121000,1695921532435019000,3015898000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.015898,110.0,109.42014617205224,330.0,0.0,1,1,28265358,1695921480
13.107.6.163,10.10.20.147,443,50955,6,2,2,0,108,108,0,108,108,0,1695921524038657000,1695921524038680000,23000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.011105437,0,1,2.3e-05,54.0,4695652.173913044,108.0,0.0,1,1,28265358,1695921480
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695921547930301000,1695921547930301000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.0,0.002644588,0,1,0.0,243.0,0.0,243.0,0.0,1,1,28265359,1695921540
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695921649423199000,1695921652484612000,3061413000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.061413,110.0,107.79336208476282,330.0,0.0,1,1,28265360,1695921600
10.10.20.147,10.10.20.20,61520,53,17,2,1,1,433,74,359,433,74,359,1695915532210163000,1695915532211107000,944000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,216.5,0.00060039334,0,1,0.000944,216.5,458686.4406779661,0.20612813370473537,4.851351351351352,1,1,28265258,1695915480
10.10.20.147,10.10.20.20,64219,53,17,2,1,1,257,89,168,257,89,168,1695921829390863000,1695921829391410000,547000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.5,0.0004987688,0,1,0.000547,128.5,469835.46617915906,0.5297619047619048,1.8876404494382022,1,1,28265363,1695921780
10.10.20.147,10.10.20.20,51978,53,17,2,1,1,308,154,154,308,154,154,1695921829392782000,1695921829393683000,901000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.0010233705,0,1,0.000901,154.0,341842.397336293,1.0,1.0,1,1,28265363,1695921780
10.10.20.147,157.245.106.203,50826,443,6,3,3,0,193,193,0,193,193,0,1695913276559491000,1695913276559657000,166000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0008695368,0,1,0.000166,64.33333333333333,1162650.6024096385,193.0,0.0,1,0,28265221,1695913260
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695924106143571000,1695924167101251000,60957680000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.95768,62.5,8.202411902815198,1.0,1.0,1,0,28265401,1695924060
10.10.20.147,52.168.112.66,50958,443,6,26,11,15,8480,2689,5791,8480,2689,5791,1695921834008656000,1695921834386176000,377520000,2,1,1,25,1,0,12,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,326.154,0.9988305,1,1,0.37752,326.15384615384613,22462.386098749736,0.46434121913313764,2.1535886946820377,1,0,28265363,1695921780
10.10.20.147,224.0.0.252,55108,5355,17,1,1,0,75,75,0,75,75,0,1695914629020937000,1695914629020937000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.0,0.001681057,0,1,0.0,75.0,0.0,75.0,0.0,1,1,28265243,1695914580
10.10.20.147,141.98.80.158,51006,443,6,1,1,0,54,54,0,54,54,0,1695923938161588000,1695923938161588000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265398,1695923880
10.10.20.147,10.10.20.20,55236,53,17,2,1,1,232,78,154,232,78,154,1695922224919573000,1695922224919966000,393000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.000595686,0,1,0.000393,116.0,590330.7888040713,0.5064935064935064,1.9743589743589745,1,1,28265370,1695922200
10.10.20.147,52.168.112.66,50958,443,6,1,1,0,54,54,0,54,54,0,1695921834481641000,1695921834481641000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265363,1695921780
10.10.20.147,10.10.20.20,53211,389,17,2,1,1,497,263,234,497,263,234,1695921838583263000,1695921838583594000,331000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.5,0.0004880299,0,1,0.000331,248.5,1501510.5740181268,1.123931623931624,0.8897338403041825,1,1,28265363,1695921780
10.10.20.147,192.229.211.108,51099,80,6,1,1,0,54,54,0,54,54,0,1695930358789194000,1695930358789194000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265505,1695930300
10.10.20.147,10.10.20.20,62296,53,17,2,1,1,396,114,282,396,114,282,1695921521424200000,1695921521459907000,35707000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,198.0,0.000114548675,0,1,0.035707,198.0,11090.26241353236,0.40425531914893614,2.473684210526316,1,1,28265358,1695921480
10.10.20.147,10.10.20.20,50961,389,6,19,10,9,7411,3458,3953,7411,3458,3953,1695921838831717000,1695921838843084000,11367000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,390.053,0.42895168,1,1,0.011367,390.05263157894734,651975.015395443,0.8747786491272451,1.1431463273568536,1,1,28265363,1695921780
157.245.106.203,10.10.20.147,443,51095,6,2,2,0,108,108,0,108,108,0,1695930273312888000,1695930273312911000,23000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.011105437,0,1,2.3e-05,54.0,4695652.173913044,108.0,0.0,1,1,28265504,1695930240
10.10.20.147,157.245.106.203,50956,443,6,3,3,0,193,193,0,193,193,0,1695921776019522000,1695921776019905000,383000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002689278,0,1,0.000383,64.33333333333333,503916.4490861619,193.0,0.0,1,0,28265362,1695921720
10.10.20.147,10.10.20.20,50962,389,6,16,8,8,6832,2862,3970,6832,2862,3970,1695921838839075000,1695921838842712000,3637000,2,1,1,15,0,1,7,0,-,0,0,0,-,-,-,427.0,0.22634242,0,1,0.003637,427.0,1878471.2675281826,0.7209068010075567,1.387141858839972,1,1,28265363,1695921780
10.10.20.147,157.245.106.203,50956,443,6,14,6,8,3014,832,2182,3014,832,2182,1695921708496786000,1695921776019046000,67522260000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.52226,215.28571428571428,44.63713151781353,0.38130155820348305,2.6225961538461537,1,0,28265361,1695921660
10.10.20.147,10.10.20.20,50962,389,6,1,1,0,54,54,0,54,54,0,1695921838842717000,1695921838842717000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.0,0.037430726,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265363,1695921780
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917343326038000,1695917403686996000,60360958000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.360958,62.5,8.28350007301077,1.0,1.0,1,0,28265289,1695917340
