client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total
10.10.20.147,141.98.80.158,51001,443,6,1,1,0,54,54,0,54,54,0,1695923924062006000,1695923924062006000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,59532,53,17,2,1,1,168,76,92,168,76,92,1695923526358727000,1695923526360824000,2097000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695923569482427000,1695923632462633000,62980206000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,157.245.102.160,50980,443,6,191,14,177,252711,1193,251518,252711,1193,251518,1695923831028629000,1695923899517763000,68489134000,2,1,1,190,1,0,17,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,1323.094
10.10.20.147,10.10.20.20,51048,135,6,1,1,0,54,54,0,54,54,0,1695925787188879000,1695925787188879000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,23.222.241.142,50897,443,6,1,1,0,54,54,0,54,54,0,1695923622838865000,1695923622838865000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,58408,53,17,2,1,1,227,76,151,227,76,151,1695922824990445000,1695922825029177000,38732000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,141.98.80.158,51013,443,6,29,13,16,14127,5825,8302,14127,5825,8302,1695923947400580000,1695923948393772000,993192000,2,1,1,28,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,487.138
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695928129745363000,1695928129745530000,167000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.000
10.10.20.147,23.222.241.145,50895,443,6,30,14,16,11241,1825,9416,11241,1825,9416,1695916938346841000,1695916940056439000,1709598000,2,1,1,29,0,0,12,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,374.700
23.222.241.145,10.10.20.147,443,50895,6,1,1,0,54,54,0,54,54,0,1695923622839100000,1695923622839100000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
23.222.241.142,10.10.20.147,443,50898,6,1,1,0,54,54,0,54,54,0,1695923622839102000,1695923622839102000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695912949010559000,1695912952057135000,3046576000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,23.222.241.145,50972,443,6,59,30,29,20544,11927,8617,20544,11927,8617,1695923622929310000,1695923628297715000,5368405000,2,1,1,58,0,0,22,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,348.203
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695923623790490000,1695923684666342000,60875852000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,141.98.80.158,50997,443,6,2,2,0,108,108,0,108,108,0,1695923916497315000,1695923916497917000,602000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51016,53,17,2,1,1,278,73,205,278,73,205,1695923624593862000,1695923624631873000,38011000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,139.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695922778859638000,1695922839236439000,60376801000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,49774,53,17,2,1,1,308,154,154,308,154,154,1695923629463035000,1695923629463908000,873000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.000
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695923629465386000,1695923644509208000,15043822000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
10.10.20.147,10.10.20.20,50976,445,6,26,15,11,7846,5472,2374,7846,5472,2374,1695923632000471000,1695923642697284000,10696813000,2,1,1,25,0,1,17,0,-,0,0,0,-,-,-,301.769
10.10.20.147,8.249.167.254,50978,80,6,14,7,7,2637,1240,1397,2637,1240,1397,1695923694627171000,1695923754838696000,60211525000,2,1,1,13,1,0,6,0,-,0,0,0,-,-,-,188.357
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695923710223769000,1695923710223769000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695913190536471000,1695913309041456000,118504985000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,23.222.241.145,50972,443,6,1,1,0,54,54,0,54,54,0,1695923748352006000,1695923748352006000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,13.107.3.254,50974,443,6,1,0,1,54,0,54,54,0,54,1695923751241533000,1695923751241533000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
8.249.167.254,10.10.20.147,80,50978,6,2,2,0,108,108,0,108,108,0,1695923754838930000,1695923754875188000,36258000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,8.249.167.254,50978,80,6,1,1,0,54,54,0,54,54,0,1695923754875418000,1695923754875418000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50924,389,6,14,9,5,3675,2879,796,3675,2879,796,1695918870642797000,1695918870961208000,318411000,2,1,1,13,1,0,7,0,-,0,0,0,-,-,-,262.500
10.10.20.147,10.10.20.20,56665,53,17,2,1,1,168,76,92,168,76,92,1695923828625266000,1695923828695957000,70691000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,141.98.80.158,50981,443,6,2,2,0,108,108,0,108,108,0,1695923836205849000,1695923836206263000,414000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50981,443,6,1,1,0,54,54,0,54,54,0,1695923836206345000,1695923836206345000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,13.107.3.254,50974,443,6,30,14,16,10021,1660,8361,10021,1660,8361,1695923627010977000,1695923627431201000,420224000,2,1,1,29,0,0,12,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,334.033
10.10.20.147,141.98.80.158,50982,443,6,28,13,15,14006,5843,8163,14006,5843,8163,1695923839857200000,1695923840875661000,1018461000,2,1,1,27,1,0,10,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,500.214
10.10.20.147,141.98.80.158,50982,443,6,2,2,0,108,108,0,108,108,0,1695923840875917000,1695923840876261000,344000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695928087309959000,1695928147779235000,60469276000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
141.98.80.158,10.10.20.147,443,50998,6,2,1,1,108,54,54,108,54,54,1695923917483391000,1695923917483526000,135000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50983,6,2,1,1,108,54,54,108,54,54,1695923845257125000,1695923845257336000,211000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50984,443,6,1,1,0,54,54,0,54,54,0,1695923850271074000,1695923850271074000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50984,6,2,1,1,108,54,54,108,54,54,1695923850271113000,1695923850271345000,232000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,62274,53,17,2,1,1,241,81,160,241,81,160,1695930369507114000,1695930369898549000,391435000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,120.500
10.10.20.147,10.10.20.20,49609,53,17,2,1,1,232,78,154,232,78,154,1695928225660973000,1695928225661412000,439000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,141.98.80.158,50985,443,6,25,11,14,13869,5717,8152,13869,5717,8152,1695923854343658000,1695923855504207000,1160549000,2,1,1,24,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,554.760
10.10.20.147,141.98.80.158,50985,443,6,2,2,0,108,108,0,108,108,0,1695923855504583000,1695923855505016000,433000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50985,443,6,1,1,0,54,54,0,54,54,0,1695923855505171000,1695923855505171000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,123,123,17,2,1,1,324,162,162,324,162,162,1695918086460984000,1695918086462714000,1730000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,162.000
10.10.20.147,141.98.80.158,50987,443,6,1,1,0,54,54,0,54,54,0,1695923865550436000,1695923865550436000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,123,123,17,2,1,1,324,162,162,324,162,162,1695912966212037000,1695912966212937000,900000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,162.000
10.10.20.147,141.98.80.158,50987,443,6,1,1,0,54,54,0,54,54,0,1695923865550447000,1695923865550447000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50988,443,6,27,12,15,14041,5771,8270,14041,5771,8270,1695923870093627000,1695923871357790000,1264163000,2,1,1,26,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,520.037
10.10.20.147,10.10.20.20,62559,53,17,2,1,1,232,78,154,232,78,154,1695918019962320000,1695918019962841000,521000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,141.98.80.158,50988,443,6,2,2,0,108,108,0,108,108,0,1695923871358514000,1695923871359265000,751000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50988,443,6,1,1,0,54,54,0,54,54,0,1695923871359326000,1695923871359326000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
157.245.106.203,10.10.20.147,443,50899,6,3,3,0,162,162,0,162,162,0,1695917225716459000,1695917225722598000,6139000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50989,443,6,1,1,0,54,54,0,54,54,0,1695923877190219000,1695923877190219000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
52.168.112.66,10.10.20.147,443,50977,6,2,2,0,108,108,0,108,108,0,1695923634850680000,1695923634934856000,84176000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50990,6,2,1,1,108,54,54,108,54,54,1695923882205479000,1695923882205697000,218000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,51083,443,6,14,6,8,3018,836,2182,3018,836,2182,1695929294756863000,1695929362108775000,67351912000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.571
10.10.20.147,10.10.20.20,65216,389,17,2,1,1,497,263,234,497,263,234,1695914637835472000,1695914637835812000,340000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.500
10.10.20.147,141.98.80.158,51000,443,6,28,12,16,14262,5789,8473,14262,5789,8473,1695923921516147000,1695923922954694000,1438547000,2,1,1,27,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,509.357
10.10.20.147,141.98.80.158,50991,443,6,1,1,0,54,54,0,54,54,0,1695923889337142000,1695923889337142000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,51027,443,6,14,6,8,3018,836,2182,3018,836,2182,1695924131058676000,1695924198558503000,67499827000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.571
157.245.106.203,10.10.20.147,443,51073,6,2,2,0,108,108,0,108,108,0,1695928757476920000,1695928757476979000,59000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.195.152.132,50891,443,6,134,65,69,76215,63629,12586,76215,63629,12586,1695916909442685000,1695916929360552000,19917867000,2,1,1,133,1,0,30,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,002d;002b;0010;ff01;0023;0033;000d;0005;000b;001b;000a;0017;0012;4469;0000;0015,568.769
10.10.20.147,141.98.80.158,50992,443,6,38,19,19,20856,12822,8034,20856,12822,8034,1695923889355549000,1695923890388495000,1032946000,2,1,1,37,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,548.842
10.10.20.147,141.98.80.158,50992,443,6,1,1,0,54,54,0,54,54,0,1695923890388578000,1695923890388578000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50992,443,6,1,1,0,54,54,0,54,54,0,1695923890388926000,1695923890388926000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
157.245.106.203,10.10.20.147,443,50979,6,2,2,0,108,108,0,108,108,0,1695923893935532000,1695923894265600000,330068000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50993,6,2,1,1,108,54,54,108,54,54,1695923895086336000,1695923895086604000,268000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50994,443,6,2,2,0,108,108,0,108,108,0,1695923901199648000,1695923901199970000,322000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50994,443,6,1,1,0,54,54,0,54,54,0,1695923901200094000,1695923901200094000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695923744635908000,1695923805558874000,60922966000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
141.98.80.158,10.10.20.147,443,50994,6,2,1,1,108,54,54,108,54,54,1695923901200133000,1695923901200288000,155000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50996,443,6,28,13,15,13945,5825,8120,13945,5825,8120,1695923909979491000,1695923911037154000,1057663000,2,1,1,27,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,498.036
10.10.20.147,141.98.80.158,50996,443,6,2,2,0,108,108,0,108,108,0,1695923911037578000,1695923911037995000,417000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,61054,53,17,2,1,1,319,89,230,319,89,230,1695912664858873000,1695912665157461000,298588000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,159.500
141.98.80.158,10.10.20.147,443,50996,6,2,1,1,108,54,54,108,54,54,1695923911038143000,1695923911038291000,148000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50997,6,1,1,0,54,54,0,54,54,0,1695923916498012000,1695923916498012000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,72.21.81.240,50846,80,6,16,8,8,6861,1014,5847,6861,1014,5847,1695914697437962000,1695914757568185000,60130223000,2,1,1,15,1,0,6,0,-,0,0,0,-,-,-,428.812
10.10.20.147,141.98.80.158,50998,443,6,25,11,14,13743,1529,12214,13743,1529,12214,1695923916528761000,1695923917483269000,954508000,2,1,1,24,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,549.720
10.10.20.147,72.21.81.240,50846,80,6,1,1,0,54,54,0,54,54,0,1695914757609669000,1695914757609669000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50998,443,6,1,1,0,54,54,0,54,54,0,1695923917483329000,1695923917483329000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51024,6,2,1,1,108,54,54,108,54,54,1695923969743120000,1695923969743335000,215000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,51095,443,6,3,3,0,193,193,0,193,193,0,1695930273312303000,1695930273312618000,315000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
141.98.80.158,10.10.20.147,443,50999,6,2,1,1,108,54,54,108,54,54,1695923922450788000,1695923922450908000,120000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,389,51053,6,1,1,0,54,54,0,54,54,0,1695925773163121000,1695925773163121000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695922266832643000,1695922266832643000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,10.10.20.20,53566,389,17,2,1,1,497,263,234,497,263,234,1695923922959033000,1695923922959625000,592000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.500
141.98.80.158,10.10.20.147,443,51002,6,2,1,1,108,54,54,108,54,54,1695923926536413000,1695923926536676000,263000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51707,53,17,2,1,1,257,89,168,257,89,168,1695923629461687000,1695923629461964000,277000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.147,141.98.80.158,51004,443,6,3,3,0,162,162,0,162,162,0,1695923933078577000,1695923933079378000,801000,0,0,0,3,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51004,443,6,1,1,0,54,54,0,54,54,0,1695923933079518000,1695923933079518000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695930378288570000,1695930439810954000,61522384000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
141.98.80.158,10.10.20.147,443,51004,6,2,1,1,108,54,54,108,54,54,1695923933079521000,1695923933079796000,275000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51005,6,2,1,1,108,54,54,108,54,54,1695923935230278000,1695923935230492000,214000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,64228,53,17,2,1,1,227,76,151,227,76,151,1695920424744591000,1695920424782431000,37840000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,141.98.80.158,51006,443,6,26,12,14,13731,5771,7960,13731,5771,7960,1695923937152042000,1695923938160716000,1008674000,2,1,1,25,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,528.115
10.10.20.147,141.98.80.158,51006,443,6,2,2,0,108,108,0,108,108,0,1695923938161136000,1695923938161540000,404000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51006,6,2,1,1,108,54,54,108,54,54,1695923938161772000,1695923938161992000,220000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51007,443,6,173,28,145,204026,6635,197391,204026,6635,197391,1695923938818052000,1695923940342659000,1524607000,2,1,1,172,1,0,28,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,1179.341
10.10.20.147,141.98.80.158,51007,443,6,2,2,0,108,108,0,108,108,0,1695923940343380000,1695923940343807000,427000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,53568,389,17,2,1,1,496,262,234,496,262,234,1695923940657020000,1695923940657367000,347000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.000
10.10.20.147,141.98.80.158,50993,443,6,2,2,0,108,108,0,108,108,0,1695923895085387000,1695923895086144000,757000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51008,389,6,18,10,8,9606,3080,6526,9606,3080,6526,1695923940764840000,1695923940879844000,115004000,2,1,1,17,1,0,7,0,-,0,0,0,-,-,-,533.667
141.98.80.158,10.10.20.147,443,51022,6,2,1,1,108,54,54,108,54,54,1695923964329475000,1695923964329691000,216000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,389,51008,6,2,2,0,108,108,0,108,108,0,1695923940880075000,1695923940880124000,49000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51010,443,6,26,13,13,12400,5972,6428,12400,5972,6428,1695923940985391000,1695923941976660000,991269000,2,1,1,25,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,476.923
10.10.20.147,157.245.106.203,50945,443,6,14,6,8,3014,832,2182,3014,832,2182,1695920798297861000,1695920865468002000,67170141000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
141.98.80.158,10.10.20.147,443,51010,6,3,2,1,1348,1294,54,1348,1294,54,1695923941976896000,1695923941977639000,743000,0,0,0,3,0,1,1,0,-,0,0,0,-,-,-,449.333
10.10.20.147,141.98.80.158,51012,443,6,3,3,0,162,162,0,162,162,0,1695923947643901000,1695923947644578000,677000,0,0,0,3,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51012,443,6,1,1,0,54,54,0,54,54,0,1695923947644782000,1695923947644782000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51013,443,6,2,2,0,108,108,0,108,108,0,1695923948394272000,1695923948394909000,637000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51013,6,2,1,1,108,54,54,108,54,54,1695923948395086000,1695923948395306000,220000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.44.239.154,50805,443,6,22,10,12,6684,1740,4944,6684,1740,4944,1695912545130899000,1695912546666125000,1535226000,2,1,1,21,1,0,9,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,303.818
10.10.20.147,141.98.80.158,50982,443,6,1,1,0,54,54,0,54,54,0,1695923840876341000,1695923840876341000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51014,6,2,1,1,108,54,54,108,54,54,1695923952834450000,1695923952834494000,44000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.000
23.222.241.142,10.10.20.147,443,50896,6,1,1,0,54,54,0,54,54,0,1695923622839103000,1695923622839103000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51014,443,6,1,1,0,54,54,0,54,54,0,1695923952834587000,1695923952834587000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51015,443,6,1,1,0,54,54,0,54,54,0,1695923952938186000,1695923952938186000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695926038163543000,1695926098539648000,60376105000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
141.98.80.158,10.10.20.147,443,51015,6,2,1,1,108,54,54,108,54,54,1695923952938295000,1695923952938462000,167000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51016,443,6,26,11,15,13816,5717,8099,13816,5717,8099,1695923957141587000,1695923958132383000,990796000,2,1,1,25,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,531.385
104.21.85.40,10.10.20.147,80,50792,6,2,2,0,108,108,0,108,108,0,1695912343666595000,1695912343712920000,46325000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,51017,6,2,1,1,108,54,54,108,54,54,1695923957716615000,1695923957716728000,113000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
